event_id,timestamp,event_type,severity,source_ip,destination_device,status,location
4654,2025-01-12 12:26:00,Port Scan,High,196.11.104.231,Device-24,Blocked,KSA
4655,2025-03-01 04:03:00,Phishing Attempt,Medium,49.185.127.156,Device-4,Successful,Egypt
4656,2025-02-24 19:37:00,Port Scan,Low,170.119.246.60,Device-4,Allowed,Unknown
4657,2025-01-15 22:37:00,Brute Force,High,203.100.238.211,Device-7,Allowed,UAE
4658,2025-01-05 03:53:00,Phishing Attempt,High,29.66.96.161,Device-27,Allowed,UAE
4659,2025-02-24 00:12:00,Port Scan,Medium,219.64.35.166,Device-10,Blocked,KSA
4660,2025-02-25 00:24:00,Malware,High,122.39.103.40,Device-23,Successful,Egypt
4661,2025-01-20 05:03:00,Port Scan,Medium,207.127.123.132,Device-26,Failed,Egypt
4662,2025-02-11 20:37:00,Port Scan,Low,169.155.73.132,Device-30,Blocked,KSA
4663,2025-02-08 17:06:00,Brute Force,High,8.143.74.33,Device-23,Failed,Unknown
4664,2025-02-10 08:34:00,Failed Login,Medium,13.187.16.54,Device-47,Failed,KSA
4665,2025-01-13 14:41:00,Brute Force,Low,35.209.5.173,Device-13,Blocked,USA
4666,2025-01-23 21:13:00,Brute Force,Medium,27.78.131.49,Device-27,Failed,KSA
4667,2025-02-23 22:17:00,Malware,Low,143.114.61.11,Device-31,Successful,Unknown
4668,2025-02-26 10:54:00,Malware,Low,180.2.73.14,Device-30,Failed,Egypt
4669,2025-01-23 05:48:00,Malware,High,64.9.139.29,Device-16,Blocked,UAE
4670,2025-02-20 10:53:00,Malware,Medium,20.11.245.160,Device-30,Allowed,KSA
4671,2025-01-07 13:18:00,Firewall Block,Medium,229.153.161.134,Device-7,Allowed,Germany
4672,2025-01-11 06:52:00,Phishing Attempt,Medium,217.220.52.96,Device-14,Failed,Unknown
4673,2025-01-13 09:04:00,Port Scan,Low,108.60.107.6,Device-16,Blocked,Unknown
4674,2025-02-15 06:20:00,Firewall Block,High,215.132.225.199,Device-38,Successful,Egypt
4675,2025-01-03 00:02:00,Brute Force,High,36.248.39.134,Device-20,Allowed,Unknown
4676,2025-02-24 01:53:00,Phishing Attempt,High,79.88.46.27,Device-41,Failed,Unknown
4677,2025-01-06 13:53:00,Malware,High,183.83.186.96,Device-26,Allowed,Egypt
4678,2025-02-13 02:16:00,Brute Force,Low,50.119.143.205,Device-21,Successful,Unknown
4679,2025-02-12 13:23:00,Firewall Block,Medium,158.31.148.224,Device-37,Allowed,Egypt
4680,2025-01-24 15:11:00,Malware,Low,137.33.210.103,Device-40,Allowed,USA
4681,2025-02-11 19:24:00,Brute Force,Low,23.176.241.15,Device-8,Allowed,UAE
4682,2025-02-04 01:03:00,Port Scan,Low,173.210.143.45,Device-31,Blocked,Egypt
4683,2025-02-21 16:18:00,Phishing Attempt,Low,44.204.126.201,Device-28,Allowed,Germany
4684,2025-02-08 04:13:00,Firewall Block,Medium,111.187.192.233,Device-8,Failed,KSA
4685,2025-01-30 04:42:00,Failed Login,Low,56.31.157.67,Device-34,Successful,KSA
4686,2025-02-12 12:30:00,Malware,Low,13.104.79.112,Device-9,Failed,KSA
4687,2025-02-26 07:44:00,Brute Force,High,22.195.202.62,Device-19,Blocked,UAE
4688,2025-02-20 11:54:00,Firewall Block,Medium,225.237.93.101,Device-29,Failed,USA
4689,2025-01-15 09:08:00,Brute Force,Low,75.156.55.149,Device-31,Successful,Egypt
4690,2025-01-28 21:04:00,Brute Force,Low,65.40.156.43,Device-21,Successful,USA
4691,2025-02-25 14:30:00,Failed Login,Low,204.187.63.56,Device-36,Allowed,KSA
4692,2025-01-21 02:52:00,Phishing Attempt,Medium,114.128.63.181,Device-22,Failed,Egypt
4693,2025-02-26 17:54:00,Brute Force,Medium,252.22.156.4,Device-21,Failed,Germany
4694,2025-01-24 18:49:00,Phishing Attempt,Medium,144.213.129.249,Device-34,Failed,Egypt
4695,2025-01-21 22:18:00,Firewall Block,High,14.219.135.52,Device-23,Successful,Unknown
4696,2025-01-12 07:59:00,Malware,High,116.68.236.182,Device-42,Allowed,KSA
4697,2025-01-22 09:25:00,Failed Login,High,109.237.136.104,Device-9,Allowed,USA
4698,2025-01-20 05:22:00,Port Scan,High,161.18.252.132,Device-25,Successful,Egypt
4699,2025-01-05 06:23:00,Brute Force,Low,154.182.245.112,Device-9,Successful,USA
4700,2025-01-15 19:53:00,Port Scan,Low,240.145.137.223,Device-18,Blocked,USA
4701,2025-02-23 05:26:00,Failed Login,Medium,14.25.5.97,Device-29,Blocked,Egypt
4702,2025-02-06 01:56:00,Failed Login,Medium,126.237.166.12,Device-29,Blocked,Unknown
4703,2025-02-02 10:02:00,Port Scan,Low,126.236.98.88,Device-10,Blocked,Egypt
4704,2025-01-05 20:48:00,Brute Force,Low,58.117.58.42,Device-16,Failed,Unknown
4705,2025-02-24 02:27:00,Firewall Block,High,192.23.142.7,Device-22,Successful,Germany
4706,2025-01-12 07:11:00,Firewall Block,Critical,229.254.19.61,Device-14,Failed,KSA
4707,2025-02-28 10:16:00,Port Scan,Medium,245.252.212.141,Device-43,Failed,Egypt
4708,2025-01-21 17:13:00,Malware,Low,57.241.110.60,Device-30,Successful,UAE
4709,2025-02-24 07:26:00,Firewall Block,Medium,227.26.125.103,Device-47,Failed,Unknown
4710,2025-01-03 08:13:00,Firewall Block,Medium,68.54.141.175,Device-48,Blocked,KSA
4711,2025-01-14 07:13:00,Firewall Block,Low,98.13.120.118,Device-27,Allowed,Unknown
4712,2025-02-02 08:08:00,Brute Force,Medium,111.24.18.192,Device-48,Blocked,USA
4713,2025-01-23 04:46:00,Failed Login,Low,162.232.198.240,Device-15,Successful,UAE
4714,2025-02-21 11:13:00,Malware,Medium,48.133.251.200,Device-6,Blocked,UAE
4715,2025-01-09 11:03:00,Phishing Attempt,High,30.226.181.20,Device-43,Successful,Egypt
4716,2025-02-26 01:40:00,Failed Login,Low,127.210.30.176,Device-10,Allowed,Germany
4717,2025-01-03 11:23:00,Brute Force,Low,38.195.160.39,Device-6,Allowed,KSA
4718,2025-01-30 09:16:00,Firewall Block,Low,245.122.120.26,Device-26,Allowed,Egypt
4719,2025-02-17 04:24:00,Port Scan,Low,213.131.241.87,Device-13,Successful,Germany
4720,2025-02-09 03:58:00,Failed Login,Low,204.73.187.196,Device-23,Allowed,UAE
4721,2025-01-23 00:47:00,Malware,Low,225.143.152.241,Device-26,Failed,KSA
4722,2025-02-02 01:30:00,Malware,Low,204.71.198.150,Device-36,Failed,Germany
4723,2025-01-07 17:09:00,Failed Login,Medium,44.152.217.174,Device-24,Successful,UAE
4724,2025-01-07 10:28:00,Brute Force,Low,165.193.25.221,Device-28,Failed,KSA
4725,2025-01-29 07:04:00,Port Scan,Low,178.44.164.74,Device-23,Failed,Egypt
4726,2025-02-20 10:23:00,Failed Login,High,67.166.139.128,Device-46,Blocked,UAE
4727,2025-02-07 21:14:00,Brute Force,High,175.60.217.89,Device-28,Failed,USA
4728,2025-01-15 04:42:00,Firewall Block,Medium,46.109.120.191,Device-20,Blocked,Germany
4729,2025-01-19 09:50:00,Firewall Block,Low,18.109.140.139,Device-45,Blocked,Germany
4730,2025-01-15 21:27:00,Brute Force,Medium,168.219.130.210,Device-5,Allowed,KSA
4731,2025-02-04 04:01:00,Failed Login,Medium,214.254.144.205,Device-11,Failed,USA
4732,2025-02-12 10:51:00,Phishing Attempt,Medium,60.219.59.242,Device-3,Successful,Germany
4733,2025-03-01 17:47:00,Firewall Block,Low,207.27.212.223,Device-38,Allowed,UAE
4734,2025-02-13 11:20:00,Port Scan,High,92.133.227.98,Device-26,Allowed,UAE
4735,2025-02-28 00:20:00,Malware,Low,223.58.14.253,Device-44,Blocked,USA
4736,2025-02-13 22:21:00,Port Scan,High,218.185.131.67,Device-2,Allowed,USA
4737,2025-02-12 13:42:00,Failed Login,Low,199.33.87.133,Device-16,Blocked,Egypt
4738,2025-02-15 11:25:00,Phishing Attempt,Low,77.116.55.159,Device-36,Failed,KSA
4739,2025-02-02 00:18:00,Malware,Low,31.5.25.99,Device-21,Allowed,Unknown
4740,2025-02-15 02:38:00,Brute Force,High,52.200.99.124,Device-32,Allowed,USA
4741,2025-02-23 03:42:00,Malware,Low,100.14.175.116,Device-5,Allowed,KSA
4742,2025-02-11 09:06:00,Port Scan,Low,174.57.192.83,Device-45,Blocked,UAE
4743,2025-01-03 21:28:00,Malware,Medium,254.235.117.223,Device-46,Blocked,UAE
4744,2025-02-10 15:26:00,Phishing Attempt,High,7.85.5.196,Device-35,Blocked,KSA
4745,2025-02-19 16:39:00,Brute Force,Critical,64.101.244.164,Device-11,Failed,KSA
4746,2025-01-18 16:15:00,Brute Force,High,47.108.190.82,Device-2,Blocked,Unknown
4747,2025-01-14 01:20:00,Failed Login,High,227.35.26.9,Device-12,Allowed,Unknown
4748,2025-01-18 07:34:00,Failed Login,High,30.241.225.193,Device-14,Allowed,KSA
4749,2025-02-26 02:26:00,Firewall Block,Medium,42.121.196.134,Device-46,Blocked,Germany
4750,2025-01-21 07:31:00,Phishing Attempt,Medium,153.140.94.184,Device-33,Blocked,KSA
4751,2025-01-04 13:43:00,Firewall Block,Low,39.169.146.236,Device-39,Blocked,Unknown
4752,2025-02-27 11:10:00,Port Scan,Medium,36.206.137.171,Device-10,Allowed,USA
4753,2025-01-07 08:22:00,Phishing Attempt,Low,146.15.31.110,Device-14,Blocked,Unknown
4754,2025-01-11 10:22:00,Failed Login,Low,114.132.8.8,Device-41,Blocked,USA
4755,2025-01-24 10:34:00,Failed Login,Low,73.146.120.177,Device-45,Allowed,USA
4756,2025-02-13 16:38:00,Malware,Low,188.29.30.35,Device-6,Blocked,KSA
4757,2025-01-26 07:59:00,Phishing Attempt,Medium,34.158.3.27,Device-15,Successful,USA
4758,2025-01-08 12:13:00,Brute Force,Critical,179.145.168.27,Device-30,Successful,USA
4759,2025-01-13 05:58:00,Firewall Block,High,16.213.110.202,Device-27,Successful,Germany
4760,2025-01-02 22:33:00,Failed Login,Low,244.204.141.117,Device-8,Allowed,Germany
4761,2025-02-09 03:02:00,Malware,Low,178.187.55.47,Device-25,Allowed,KSA
4762,2025-02-20 11:25:00,Failed Login,Low,224.184.155.193,Device-29,Blocked,USA
4763,2025-02-13 16:07:00,Malware,Low,19.212.14.154,Device-7,Allowed,Germany
4764,2025-02-23 15:51:00,Phishing Attempt,Low,232.114.8.142,Device-2,Blocked,Unknown
4765,2025-01-17 05:32:00,Firewall Block,Low,132.107.25.124,Device-3,Blocked,Egypt
4766,2025-02-07 07:44:00,Failed Login,High,152.33.107.219,Device-18,Successful,Unknown
4767,2025-02-03 13:51:00,Port Scan,Low,234.129.166.216,Device-49,Failed,USA
4768,2025-01-12 10:27:00,Failed Login,High,239.94.100.64,Device-50,Allowed,Germany
4769,2025-02-17 09:43:00,Brute Force,Low,180.8.128.102,Device-23,Blocked,KSA
4770,2025-02-06 21:49:00,Failed Login,High,152.10.248.223,Device-32,Allowed,Unknown
4771,2025-01-30 05:17:00,Malware,Medium,60.98.206.116,Device-2,Blocked,UAE
4772,2025-01-03 16:33:00,Failed Login,Medium,198.67.165.238,Device-30,Allowed,Unknown
4773,2025-02-25 00:49:00,Brute Force,Low,64.242.220.31,Device-42,Blocked,Egypt
4774,2025-02-16 21:42:00,Port Scan,Low,227.180.27.138,Device-7,Successful,Egypt
4775,2025-01-13 15:14:00,Firewall Block,Low,123.43.235.235,Device-49,Blocked,Egypt
4776,2025-02-11 13:21:00,Brute Force,Medium,244.137.191.138,Device-43,Allowed,Egypt
4777,2025-02-07 19:44:00,Brute Force,High,112.146.246.69,Device-40,Allowed,KSA
4778,2025-01-21 13:33:00,Firewall Block,High,140.43.223.88,Device-11,Blocked,USA
4779,2025-01-19 07:33:00,Brute Force,Low,105.168.186.212,Device-16,Successful,USA
4780,2025-01-27 07:08:00,Failed Login,Low,15.24.250.73,Device-34,Failed,Unknown
4781,2025-02-01 14:24:00,Firewall Block,Low,103.127.181.57,Device-48,Successful,Egypt
4782,2025-01-10 12:09:00,Malware,Critical,215.148.221.64,Device-44,Failed,USA
4783,2025-02-11 06:50:00,Port Scan,Medium,97.167.163.21,Device-50,Successful,UAE
4784,2025-01-16 18:22:00,Port Scan,Low,180.75.94.198,Device-24,Allowed,Unknown
4785,2025-01-13 00:45:00,Phishing Attempt,High,1.102.221.193,Device-48,Blocked,USA
4786,2025-02-04 13:02:00,Brute Force,Low,17.212.16.120,Device-7,Successful,Germany
4787,2025-01-17 11:06:00,Brute Force,Medium,241.150.88.93,Device-1,Successful,Germany
4788,2025-01-28 17:06:00,Brute Force,Low,20.215.175.214,Device-39,Allowed,UAE
4789,2025-02-25 08:59:00,Malware,Low,158.13.207.81,Device-15,Successful,USA
4790,2025-01-14 22:51:00,Port Scan,High,115.244.25.14,Device-22,Blocked,UAE
4791,2025-01-07 04:42:00,Firewall Block,Critical,125.56.36.210,Device-7,Failed,KSA
4792,2025-02-08 13:03:00,Brute Force,Low,188.205.75.3,Device-3,Allowed,KSA
4793,2025-01-06 10:27:00,Phishing Attempt,Medium,34.134.51.20,Device-9,Successful,Egypt
4794,2025-01-01 21:24:00,Firewall Block,Medium,218.221.190.242,Device-42,Successful,Egypt
4795,2025-01-10 15:50:00,Port Scan,Medium,159.38.132.178,Device-46,Allowed,UAE
4796,2025-01-25 19:58:00,Brute Force,Low,146.62.100.5,Device-49,Blocked,KSA
4797,2025-01-24 09:08:00,Malware,Low,192.172.176.70,Device-44,Allowed,KSA
4798,2025-01-30 02:09:00,Failed Login,Medium,44.152.178.174,Device-34,Allowed,UAE
4799,2025-01-07 05:05:00,Malware,Low,159.235.166.77,Device-6,Successful,UAE
4800,2025-02-26 11:40:00,Malware,Low,35.96.212.142,Device-22,Failed,Egypt
4801,2025-02-21 05:05:00,Phishing Attempt,Medium,118.173.31.107,Device-28,Successful,USA
4802,2025-01-13 12:55:00,Brute Force,Critical,249.2.180.143,Device-41,Successful,KSA
4803,2025-01-25 03:11:00,Firewall Block,Low,34.211.68.72,Device-10,Failed,Egypt
4804,2025-01-28 08:48:00,Brute Force,Medium,242.110.48.78,Device-26,Failed,Egypt
4805,2025-02-15 08:56:00,Failed Login,Low,181.252.86.161,Device-46,Blocked,Egypt
4806,2025-02-22 23:21:00,Firewall Block,Low,112.166.54.166,Device-19,Successful,Unknown
4807,2025-01-31 09:51:00,Phishing Attempt,High,44.58.69.82,Device-6,Blocked,UAE
4808,2025-01-01 15:46:00,Brute Force,Medium,137.57.157.249,Device-31,Allowed,USA
4809,2025-02-22 04:54:00,Brute Force,High,172.116.6.187,Device-38,Successful,Germany
4810,2025-01-05 01:29:00,Failed Login,Medium,96.33.61.48,Device-14,Blocked,KSA
4811,2025-01-02 11:11:00,Failed Login,Low,137.96.152.178,Device-40,Blocked,Unknown
4812,2025-02-12 05:40:00,Firewall Block,Medium,182.80.151.159,Device-6,Successful,KSA
4813,2025-01-20 14:27:00,Firewall Block,Low,209.3.80.84,Device-35,Failed,USA
4814,2025-01-17 04:41:00,Port Scan,Low,34.162.25.225,Device-37,Successful,Unknown
4815,2025-02-25 21:34:00,Phishing Attempt,High,87.101.154.12,Device-20,Allowed,USA
4816,2025-02-18 08:36:00,Phishing Attempt,Low,16.26.170.42,Device-18,Blocked,Egypt
4817,2025-02-15 05:02:00,Brute Force,Medium,188.111.128.205,Device-4,Successful,Unknown
4818,2025-02-18 18:03:00,Port Scan,Low,118.104.21.147,Device-1,Successful,UAE
4819,2025-01-25 06:50:00,Malware,High,65.2.53.51,Device-44,Failed,UAE
4820,2025-02-01 07:30:00,Port Scan,Low,72.112.94.110,Device-8,Blocked,Egypt
4821,2025-02-28 09:12:00,Brute Force,High,253.151.229.192,Device-48,Failed,KSA
4822,2025-02-13 16:26:00,Failed Login,Low,91.126.186.207,Device-20,Blocked,Unknown
4823,2025-01-25 16:19:00,Brute Force,High,192.199.168.242,Device-6,Blocked,Unknown
4824,2025-01-11 04:07:00,Firewall Block,Low,122.124.78.98,Device-24,Successful,Germany
4825,2025-01-15 06:27:00,Brute Force,Low,62.101.134.230,Device-36,Allowed,Germany
4826,2025-02-26 15:10:00,Phishing Attempt,Critical,73.146.113.140,Device-27,Allowed,USA
4827,2025-01-30 09:54:00,Phishing Attempt,Medium,153.69.239.43,Device-31,Failed,USA
4828,2025-02-19 23:30:00,Failed Login,Low,100.176.211.230,Device-47,Blocked,Germany
4829,2025-01-21 14:28:00,Port Scan,Low,127.196.55.173,Device-43,Failed,Egypt
4830,2025-02-11 11:44:00,Phishing Attempt,Low,91.6.143.10,Device-42,Allowed,KSA
4831,2025-02-13 16:26:00,Failed Login,High,222.172.119.70,Device-15,Successful,USA
4832,2025-01-27 17:04:00,Firewall Block,Low,183.243.40.197,Device-43,Failed,KSA
4833,2025-01-04 10:34:00,Firewall Block,Medium,30.146.228.252,Device-9,Blocked,Egypt
4834,2025-01-05 08:59:00,Failed Login,Medium,95.188.41.113,Device-40,Failed,UAE
4835,2025-02-27 00:27:00,Firewall Block,Low,10.60.33.57,Device-11,Successful,USA
4836,2025-01-23 16:23:00,Brute Force,High,157.78.152.114,Device-44,Failed,Unknown
4837,2025-02-20 22:11:00,Phishing Attempt,Medium,219.246.185.29,Device-23,Allowed,Egypt
4838,2025-01-25 15:57:00,Port Scan,Low,230.15.30.166,Device-37,Failed,KSA
4839,2025-02-14 17:25:00,Malware,High,216.13.59.72,Device-46,Blocked,Germany
4840,2025-02-17 11:20:00,Firewall Block,Low,215.116.194.19,Device-6,Allowed,UAE
4841,2025-01-11 01:51:00,Port Scan,Low,46.22.95.94,Device-41,Blocked,Unknown
4842,2025-02-03 06:21:00,Port Scan,Low,7.27.178.251,Device-26,Successful,Egypt
4843,2025-01-31 13:16:00,Port Scan,Low,129.234.225.195,Device-24,Blocked,Egypt
4844,2025-02-07 16:43:00,Failed Login,Low,116.74.202.221,Device-45,Blocked,USA
4845,2025-02-02 00:10:00,Port Scan,High,14.5.187.153,Device-7,Failed,Unknown
4846,2025-01-26 09:06:00,Phishing Attempt,High,179.97.146.117,Device-48,Blocked,Unknown
4847,2025-02-16 12:27:00,Malware,Low,206.111.145.1,Device-34,Successful,KSA
4848,2025-02-24 07:51:00,Phishing Attempt,Low,221.197.91.197,Device-9,Blocked,Egypt
4849,2025-02-02 08:40:00,Brute Force,High,97.101.255.170,Device-3,Blocked,Germany
4850,2025-02-23 04:16:00,Failed Login,Low,214.91.2.144,Device-22,Failed,Germany
4851,2025-01-24 13:11:00,Brute Force,Low,2.68.81.62,Device-43,Failed,UAE
4852,2025-02-23 23:32:00,Failed Login,Low,115.29.50.160,Device-23,Failed,Germany
4853,2025-02-08 00:35:00,Port Scan,Low,2.164.130.251,Device-41,Blocked,Germany
4854,2025-01-04 10:28:00,Port Scan,Low,43.183.149.137,Device-42,Blocked,Germany
4855,2025-01-22 13:35:00,Brute Force,Low,99.184.193.199,Device-32,Failed,UAE
4856,2025-02-18 14:11:00,Firewall Block,Low,93.146.29.238,Device-25,Allowed,KSA
4857,2025-01-26 02:08:00,Port Scan,High,64.11.227.76,Device-47,Allowed,UAE
4858,2025-01-31 07:29:00,Malware,Low,150.230.212.172,Device-37,Blocked,UAE
4859,2025-01-13 07:22:00,Firewall Block,High,18.158.67.195,Device-37,Blocked,KSA
4860,2025-02-23 18:50:00,Phishing Attempt,Low,233.6.48.146,Device-22,Blocked,USA
4861,2025-02-05 01:04:00,Failed Login,High,168.108.87.111,Device-36,Allowed,UAE
4862,2025-01-31 10:47:00,Brute Force,Low,215.161.233.144,Device-3,Allowed,USA
4863,2025-02-08 08:54:00,Brute Force,Low,246.194.105.25,Device-30,Failed,Germany
4864,2025-02-12 16:33:00,Brute Force,Medium,210.150.106.225,Device-44,Allowed,Germany
4865,2025-02-15 22:02:00,Port Scan,Low,83.191.100.191,Device-22,Successful,USA
4866,2025-02-26 11:20:00,Phishing Attempt,Low,152.41.192.109,Device-25,Successful,UAE
4867,2025-02-27 02:30:00,Failed Login,High,195.34.173.152,Device-1,Allowed,Germany
4868,2025-01-15 04:23:00,Firewall Block,High,9.72.151.32,Device-19,Blocked,USA
4869,2025-02-16 07:13:00,Port Scan,Low,179.90.5.219,Device-6,Allowed,KSA
4870,2025-02-24 21:07:00,Phishing Attempt,Low,59.248.89.157,Device-16,Failed,Germany
4871,2025-01-01 04:03:00,Port Scan,Low,227.224.140.62,Device-40,Allowed,Unknown
4872,2025-02-08 11:36:00,Malware,Medium,219.94.106.135,Device-6,Successful,Germany
4873,2025-02-03 18:39:00,Brute Force,Medium,99.53.70.140,Device-29,Blocked,Germany
4874,2025-03-01 22:42:00,Brute Force,Low,186.205.93.118,Device-45,Blocked,USA
4875,2025-01-26 18:47:00,Phishing Attempt,Medium,219.233.117.204,Device-46,Failed,KSA
4876,2025-01-13 15:10:00,Port Scan,Low,197.200.187.179,Device-2,Allowed,USA
4877,2025-01-12 23:24:00,Failed Login,Critical,149.151.84.173,Device-13,Successful,Germany
4878,2025-01-18 21:34:00,Phishing Attempt,Critical,126.187.207.124,Device-14,Blocked,Unknown
4879,2025-01-28 15:00:00,Malware,Medium,90.120.201.197,Device-22,Allowed,USA
4880,2025-02-15 17:35:00,Port Scan,Medium,175.164.179.71,Device-46,Blocked,UAE
4881,2025-02-05 10:44:00,Port Scan,Medium,115.131.89.190,Device-49,Failed,Germany
4882,2025-02-19 12:06:00,Brute Force,Low,225.41.56.187,Device-14,Failed,USA
4883,2025-02-06 22:01:00,Brute Force,Medium,242.116.127.239,Device-5,Blocked,Egypt
4884,2025-01-28 10:28:00,Brute Force,High,144.133.46.245,Device-20,Allowed,UAE
4885,2025-02-26 22:11:00,Port Scan,Low,194.127.119.143,Device-2,Successful,Egypt
4886,2025-01-25 23:02:00,Firewall Block,Low,232.250.107.135,Device-24,Blocked,Egypt
4887,2025-02-19 18:06:00,Malware,Low,201.220.60.61,Device-1,Allowed,UAE
4888,2025-02-13 01:09:00,Port Scan,High,246.199.69.84,Device-47,Successful,Germany
4889,2025-02-10 06:53:00,Port Scan,Low,152.82.153.149,Device-8,Failed,UAE
4890,2025-02-03 19:26:00,Brute Force,High,188.128.26.208,Device-43,Failed,Germany
4891,2025-01-06 17:53:00,Brute Force,Low,138.67.204.113,Device-13,Allowed,Unknown
4892,2025-01-05 22:24:00,Firewall Block,High,72.14.217.107,Device-16,Allowed,UAE
4893,2025-01-15 00:53:00,Phishing Attempt,Low,186.187.108.171,Device-33,Failed,UAE
4894,2025-02-21 04:26:00,Failed Login,Low,202.93.19.111,Device-33,Blocked,USA
4895,2025-01-10 18:34:00,Port Scan,Low,49.68.233.85,Device-12,Allowed,Germany
4896,2025-02-19 15:28:00,Port Scan,High,43.202.243.164,Device-38,Failed,Unknown
4897,2025-01-22 03:47:00,Malware,High,97.30.28.153,Device-43,Blocked,KSA
4898,2025-01-29 08:23:00,Firewall Block,Low,142.18.132.84,Device-26,Failed,Egypt
4899,2025-01-31 04:40:00,Failed Login,Medium,230.106.71.36,Device-37,Allowed,USA
4900,2025-02-15 03:43:00,Port Scan,Low,245.166.174.177,Device-11,Blocked,UAE
4901,2025-02-17 17:37:00,Port Scan,Medium,47.71.27.236,Device-4,Blocked,Egypt
4902,2025-01-26 01:04:00,Firewall Block,Low,219.129.21.26,Device-34,Failed,KSA
4903,2025-02-01 23:31:00,Failed Login,Low,11.33.239.24,Device-9,Blocked,KSA
4904,2025-02-09 22:51:00,Port Scan,Medium,68.231.208.128,Device-6,Blocked,KSA
4905,2025-01-07 19:52:00,Phishing Attempt,High,66.47.152.177,Device-50,Failed,USA
4906,2025-02-21 00:16:00,Brute Force,Low,58.198.95.45,Device-37,Allowed,USA
4907,2025-01-30 19:59:00,Failed Login,Medium,106.77.112.48,Device-13,Allowed,Germany
4908,2025-01-21 12:52:00,Firewall Block,Low,199.64.35.160,Device-11,Blocked,UAE
4909,2025-02-19 07:11:00,Malware,Low,72.227.13.55,Device-39,Blocked,UAE
4910,2025-02-03 15:55:00,Failed Login,Low,220.56.155.239,Device-34,Blocked,Unknown
4911,2025-02-05 14:47:00,Failed Login,High,81.166.49.223,Device-32,Successful,KSA
4912,2025-01-09 09:06:00,Malware,High,56.225.199.163,Device-24,Failed,USA
4913,2025-01-05 03:39:00,Port Scan,Medium,228.208.153.249,Device-5,Allowed,USA
4914,2025-01-28 09:19:00,Phishing Attempt,Medium,139.41.181.250,Device-50,Blocked,USA
